DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE1,01-10-2020 20:46:53.017,,1.65,
LINE1,01-10-2020 20:47:31.017,,1.39,
LINE1,01-10-2020 20:47:39.998,0.04,1.57,17.12
LINE1,01-10-2020 20:48:40.000,0.04,1.6,17.17
LINE1,01-10-2020 20:49:39.998,0.04,1.58,17.28
LINE1,01-10-2020 20:49:55.018,,1.36,
LINE1,01-10-2020 20:49:56.017,,1.64,
LINE1,01-10-2020 20:50:39.999,0.04,1.46,17.18
LINE1,01-10-2020 20:51:39.999,0.04,1.52,17.29
LINE1,01-10-2020 20:51:40.023,,1.31,
LINE1,01-10-2020 20:51:41.023,,1.65,
LINE1,01-10-2020 20:51:57.022,,1.44,
LINE1,01-10-2020 20:52:37.017,,1.65,
LINE1,01-10-2020 20:52:39.999,0.04,1.61,17.28
LINE1,01-10-2020 20:52:43.017,,1.41,
LINE1,01-10-2020 20:52:47.017,,1.66,
LINE1,01-10-2020 20:53:00.017,,1.46,
LINE1,01-10-2020 20:53:16.017,,1.77,
LINE1,01-10-2020 20:53:18.017,,1.53,
LINE1,01-10-2020 20:53:39.999,0.04,1.52,17.35
LINE1,01-10-2020 20:54:39.998,0.04,1.57,17.33
LINE1,01-10-2020 20:55:00.018,,1.36,
LINE1,01-10-2020 20:55:01.017,,1.61,
LINE1,01-10-2020 20:55:39.999,0.05,1.53,17.39
LINE1,01-10-2020 20:56:39.998,0.04,1.59,17.51
LINE1,01-10-2020 20:56:54.017,,1.39,
LINE1,01-10-2020 20:56:55.018,,1.6,
LINE1,01-10-2020 20:57:39.998,0.05,1.6,17.5
LINE1,01-10-2020 20:57:53.022,,1.33,
LINE1,01-10-2020 20:57:54.022,,1.58,
LINE1,01-10-2020 20:57:55.023,,1.32,
LINE1,01-10-2020 20:57:56.522,,1.55,
LINE1,01-10-2020 20:58:33.022,,1.33,
LINE1,01-10-2020 20:58:34.022,,1.55,
LINE1,01-10-2020 20:58:39.998,0.05,1.55,17.5
LINE1,01-10-2020 20:59:26.017,,1.3,
LINE1,01-10-2020 20:59:27.017,,1.56,
LINE1,01-10-2020 20:59:39.998,0.05,1.54,17.5
LINE1,01-10-2020 21:00:39.998,0.05,1.61,17.56
LINE1,01-10-2020 21:01:24.017,,1.33,
LINE1,01-10-2020 21:01:26.017,,1.64,
LINE1,01-10-2020 21:01:31.017,,1.41,
LINE1,01-10-2020 21:01:32.017,,1.68,
LINE1,01-10-2020 21:01:34.017,,1.48,
LINE1,01-10-2020 21:01:39.999,0.05,1.49,17.56
LINE1,01-10-2020 21:02:39.998,0.05,1.36,17.73
LINE1,01-10-2020 21:02:40.003,,1.68,
LINE1,01-10-2020 21:03:17.017,,1.4,
LINE1,01-10-2020 21:03:18.017,,1.61,
LINE1,01-10-2020 21:03:39.999,0.05,1.63,17.71
LINE1,01-10-2020 21:04:01.018,,1.42,
LINE1,01-10-2020 21:04:40.000,0.05,1.62,17.73
LINE1,01-10-2020 21:04:52.022,,1.31,
LINE1,01-10-2020 21:04:53.022,,1.73,
LINE1,01-10-2020 21:04:55.023,,1.49,
LINE1,01-10-2020 21:05:39.998,0.05,1.48,17.71
LINE1,01-10-2020 21:06:04.010,,1.69,
LINE1,01-10-2020 21:06:08.010,,1.46,
LINE1,01-10-2020 21:06:39.998,0.05,1.57,17.73
LINE1,01-10-2020 21:07:10.010,,1.36,
LINE1,01-10-2020 21:07:11.010,,1.7,
LINE1,01-10-2020 21:07:18.011,,,17.95
LINE1,01-10-2020 21:07:20.012,,,17.72
LINE1,01-10-2020 21:07:21.010,,1.45,
LINE1,01-10-2020 21:07:39.999,0.05,1.62,17.77
LINE1,01-10-2020 21:08:01.010,,1.36,
LINE1,01-10-2020 21:08:02.010,,1.56,
LINE1,01-10-2020 21:08:39.999,0.05,1.47,17.78
LINE1,01-10-2020 21:09:37.010,,1.68,
LINE1,01-10-2020 21:09:39.998,0.05,1.6,17.97
LINE1,01-10-2020 21:10:13.510,,1.37,
LINE1,01-10-2020 21:10:14.510,,1.65,
LINE1,01-10-2020 21:10:34.010,,1.45,
LINE1,01-10-2020 21:10:39.999,0.05,1.59,17.95
LINE1,01-10-2020 21:11:30.015,,1.33,
LINE1,01-10-2020 21:11:31.015,,1.7,
LINE1,01-10-2020 21:11:33.016,,1.44,
LINE1,01-10-2020 21:11:39.999,0.05,1.53,17.94
LINE1,01-10-2020 21:12:39.999,0.05,1.6,17.95
LINE1,01-10-2020 21:12:49.510,,1.35,
LINE1,01-10-2020 21:12:50.510,,1.59,
LINE1,01-10-2020 21:13:26.510,,1.36,
LINE1,01-10-2020 21:13:27.510,,1.6,
LINE1,01-10-2020 21:13:39.999,0.05,1.53,18
LINE1,01-10-2020 21:14:39.999,0.05,1.5,18.05
LINE1,01-10-2020 21:15:39.998,0.05,1.62,18.05
LINE1,01-10-2020 21:16:39.999,0.05,1.53,18.15
LINE1,01-10-2020 21:17:39.999,0.05,1.5,18.01
LINE1,01-10-2020 21:17:52.016,,,18.22
LINE1,01-10-2020 21:18:40.013,0.05,1.56,18.16
LINE1,01-10-2020 21:19:12.010,,1.27,
LINE1,01-10-2020 21:19:13.010,,1.76,
LINE1,01-10-2020 21:19:15.010,,1.53,
LINE1,01-10-2020 21:19:40.014,0.05,1.55,18.16
LINE1,01-10-2020 21:20:09.011,,,17.94
LINE1,01-10-2020 21:20:12.010,,1.32,
LINE1,01-10-2020 21:20:14.010,,1.61,
LINE1,01-10-2020 21:20:15.012,,,17.72
LINE1,01-10-2020 21:20:24.011,,,17.5
LINE1,01-10-2020 21:20:29.011,,,17.29
LINE1,01-10-2020 21:20:34.010,,1.4,
LINE1,01-10-2020 21:20:35.011,,1.71,
LINE1,01-10-2020 21:20:36.010,,1.46,
LINE1,01-10-2020 21:20:40.015,0.04,1.61,17.17
LINE1,01-10-2020 21:20:46.011,,1.36,
LINE1,01-10-2020 21:20:47.010,,1.69,
LINE1,01-10-2020 21:20:50.010,,1.49,
LINE1,01-10-2020 21:21:11.011,,,17.39
LINE1,01-10-2020 21:21:40.015,0.04,1.49,17.49
LINE1,01-10-2020 21:22:40.013,0.05,1.58,17.5
LINE1,01-10-2020 21:23:04.010,,1.36,
LINE1,01-10-2020 21:23:05.011,,1.69,
LINE1,01-10-2020 21:23:12.010,,1.49,
LINE1,01-10-2020 21:23:19.011,,,17.71
LINE1,01-10-2020 21:23:28.011,,,17.51
LINE1,01-10-2020 21:23:40.014,0.05,1.59,17.51
LINE1,01-10-2020 21:24:06.011,,1.37,
LINE1,01-10-2020 21:24:07.012,,1.59,
LINE1,01-10-2020 21:24:40.013,0.05,1.59,17.51
LINE1,01-10-2020 21:25:22.016,,,17.28
LINE1,01-10-2020 21:25:40.014,0.04,1.57,17.29
LINE1,01-10-2020 21:26:40.014,0.04,1.45,17.39
LINE1,01-10-2020 21:26:41.010,,1.65,
LINE1,01-10-2020 21:26:47.010,,1.39,
LINE1,01-10-2020 21:26:50.010,,1.59,
LINE1,01-10-2020 21:27:17.510,,1.32,
LINE1,01-10-2020 21:27:19.010,,1.57,
LINE1,01-10-2020 21:27:24.011,,,17.62
LINE1,01-10-2020 21:27:40.015,0.05,1.61,17.5
LINE1,01-10-2020 21:27:47.510,,1.36,
LINE1,01-10-2020 21:27:49.010,,1.56,
LINE1,01-10-2020 21:28:40.015,0.05,1.62,17.56
LINE1,01-10-2020 21:29:05.510,,1.32,
LINE1,01-10-2020 21:29:06.510,,1.61,
LINE1,01-10-2020 21:29:40.014,0.05,1.51,17.5
LINE1,01-10-2020 21:30:40.015,0.05,1.51,17.4
LINE1,01-10-2020 21:31:40.013,0.05,1.57,17.39
LINE1,01-10-2020 21:31:47.015,,1.37,
LINE1,01-10-2020 21:31:48.015,,1.68,
LINE1,01-10-2020 21:31:53.015,,1.44,
LINE1,01-10-2020 21:32:03.010,,1.67,
LINE1,01-10-2020 21:32:06.010,,1.46,
LINE1,01-10-2020 21:32:40.014,0.04,1.52,17.34
LINE1,01-10-2020 21:32:57.010,,1.27,
LINE1,01-10-2020 21:32:58.010,,1.64,
LINE1,01-10-2020 21:33:20.010,,1.42,
LINE1,01-10-2020 21:33:36.010,,1.62,
LINE1,01-10-2020 21:33:40.014,0.05,1.54,17.29
LINE1,01-10-2020 21:34:05.011,,1.29,
LINE1,01-10-2020 21:34:06.010,,1.65,
LINE1,01-10-2020 21:34:17.010,,1.42,
LINE1,01-10-2020 21:34:18.010,,1.65,
LINE1,01-10-2020 21:34:24.010,,1.42,
LINE1,01-10-2020 21:34:40.014,0.04,1.56,17.34
LINE1,01-10-2020 21:35:40.014,0.04,1.54,17.34
LINE1,01-10-2020 21:35:50.011,,1.3,
LINE1,01-10-2020 21:35:51.010,,1.51,
LINE1,01-10-2020 21:36:40.041,0.04,1.55,17.17
LINE1,01-10-2020 21:37:26.011,,1.32,
LINE1,01-10-2020 21:37:27.012,,1.68,
LINE1,01-10-2020 21:37:34.012,,1.48,
LINE1,01-10-2020 21:37:40.015,0.04,1.57,17.19
LINE1,01-10-2020 21:37:51.014,,1.36,
LINE1,01-10-2020 21:37:55.016,,1.56,
LINE1,01-10-2020 21:38:40.013,0.05,1.34,17.08
LINE1,01-10-2020 21:38:40.018,,1.73,
LINE1,01-10-2020 21:38:45.011,,1.53,
LINE1,01-10-2020 21:39:36.011,,1.73,
LINE1,01-10-2020 21:39:37.010,,1.52,
LINE1,01-10-2020 21:39:40.015,0.05,1.58,17.07
LINE1,01-10-2020 21:39:55.510,,1.3,
LINE1,01-10-2020 21:39:57.010,,1.66,
LINE1,01-10-2020 21:40:08.010,,1.39,
LINE1,01-10-2020 21:40:09.010,,1.6,
LINE1,01-10-2020 21:40:24.010,,1.37,
LINE1,01-10-2020 21:40:25.011,,1.62,
LINE1,01-10-2020 21:40:35.011,,1.33,
LINE1,01-10-2020 21:40:36.010,,1.64,
LINE1,01-10-2020 21:40:40.014,0.04,1.57,17.08
LINE1,01-10-2020 21:40:57.510,,1.35,
LINE1,01-10-2020 21:40:59.010,,1.64,
LINE1,01-10-2020 21:41:13.010,,1.44,
LINE1,01-10-2020 21:41:18.010,,1.65,
LINE1,01-10-2020 21:41:40.015,0.04,1.61,17.02
LINE1,01-10-2020 21:42:14.010,,1.34,
LINE1,01-10-2020 21:42:17.011,,1.6,
LINE1,01-10-2020 21:42:40.014,0.05,1.63,16.97
LINE1,01-10-2020 21:43:40.014,0.05,1.56,17.07
LINE1,01-10-2020 21:44:12.013,,,16.86
LINE1,01-10-2020 21:44:40.014,0.05,1.58,16.91
LINE1,01-10-2020 21:45:40.014,0.04,1.49,16.85
LINE1,01-10-2020 21:46:19.510,,1.75,
LINE1,01-10-2020 21:46:20.510,,1.49,
LINE1,01-10-2020 21:46:40.014,0.04,1.6,16.86
LINE1,01-10-2020 21:46:44.510,,1.39,
LINE1,01-10-2020 21:46:45.510,,1.6,
LINE1,01-10-2020 21:47:03.510,,1.35,
LINE1,01-10-2020 21:47:04.510,,1.67,
LINE1,01-10-2020 21:47:06.510,,1.47,
LINE1,01-10-2020 21:47:40.013,0.04,1.5,16.85
LINE1,01-10-2020 21:48:40.014,0.04,1.67,16.86
LINE1,01-10-2020 21:48:53.010,,1.42,
LINE1,01-10-2020 21:48:55.011,,1.71,
LINE1,01-10-2020 21:49:11.010,,1.45,
LINE1,01-10-2020 21:49:12.011,,1.65,
LINE1,01-10-2020 21:49:15.011,,1.36,
LINE1,01-10-2020 21:49:16.010,,1.66,
LINE1,01-10-2020 21:49:31.010,,1.37,
LINE1,01-10-2020 21:49:32.010,,1.58,
LINE1,01-10-2020 21:49:40.015,0.05,1.5,16.85
LINE1,01-10-2020 21:50:25.012,,,16.62
LINE1,01-10-2020 21:50:40.015,0.04,1.57,16.74
LINE1,01-10-2020 21:51:40.015,0.04,1.54,16.69
LINE1,01-10-2020 21:52:30.010,,1.28,
LINE1,01-10-2020 21:52:31.010,,1.75,
LINE1,01-10-2020 21:52:34.010,,1.55,
LINE1,01-10-2020 21:52:40.014,0.04,1.52,16.64
LINE1,01-10-2020 21:53:40.015,0.05,1.64,16.64
LINE1,01-10-2020 21:53:43.010,,1.43,
LINE1,01-10-2020 21:53:49.010,,1.67,
LINE1,01-10-2020 21:54:22.010,,1.46,
LINE1,01-10-2020 21:54:40.013,0.04,1.56,16.63
LINE1,01-10-2020 21:54:50.010,,1.33,
LINE1,01-10-2020 21:54:51.010,,1.68,
LINE1,01-10-2020 21:54:57.010,,1.38,
LINE1,01-10-2020 21:54:58.010,,1.69,
LINE1,01-10-2020 21:55:16.010,,1.49,
LINE1,01-10-2020 21:55:40.015,0.05,1.52,16.63
LINE1,01-10-2020 21:56:40.014,0.05,1.53,16.64
LINE1,01-10-2020 21:57:40.015,0.05,1.58,16.49
LINE1,01-10-2020 21:58:18.015,,1.36,
LINE1,01-10-2020 21:58:19.016,,1.72,
LINE1,01-10-2020 21:58:22.016,,1.52,
LINE1,01-10-2020 21:58:40.014,0.04,1.53,16.53
LINE1,01-10-2020 21:59:40.014,0.04,1.58,16.47
LINE1,01-10-2020 22:00:40.015,0.04,1.46,16.41
LINE1,01-10-2020 22:01:40.014,0.04,1.53,16.48
LINE1,01-10-2020 22:02:15.510,,1.33,
LINE1,01-10-2020 22:02:16.510,,1.66,
LINE1,01-10-2020 22:02:17.510,,1.45,
LINE1,01-10-2020 22:02:29.010,,1.68,
LINE1,01-10-2020 22:02:40.015,0.04,1.46,16.42
LINE1,01-10-2020 22:02:40.020,,1.68,
LINE1,01-10-2020 22:02:46.510,,1.48,
LINE1,01-10-2020 22:03:05.511,,1.27,
LINE1,01-10-2020 22:03:06.510,,1.58,
LINE1,01-10-2020 22:03:09.510,,1.35,
LINE1,01-10-2020 22:03:10.510,,1.64,
LINE1,01-10-2020 22:03:12.510,,1.43,
LINE1,01-10-2020 22:03:14.510,,1.67,
LINE1,01-10-2020 22:03:21.510,,1.45,
LINE1,01-10-2020 22:03:40.015,0.04,1.65,16.41
LINE1,01-10-2020 22:03:47.510,,1.29,
LINE1,01-10-2020 22:03:48.510,,1.53,
LINE1,01-10-2020 22:04:37.016,,,16.19
LINE1,01-10-2020 22:04:40.014,0.04,1.61,16.23
LINE1,01-10-2020 22:05:10.015,,1.36,
LINE1,01-10-2020 22:05:13.015,,1.62,
LINE1,01-10-2020 22:05:18.015,,1.35,
LINE1,01-10-2020 22:05:19.015,,1.6,
LINE1,01-10-2020 22:05:29.990,,1.35,
LINE1,01-10-2020 22:05:30.990,,1.61,
LINE1,01-10-2020 22:05:40.014,0.04,1.55,16.2
LINE1,01-10-2020 22:06:40.015,0.04,1.59,16.09
LINE1,01-10-2020 22:07:17.990,,1.29,
LINE1,01-10-2020 22:07:18.990,,1.54,
LINE1,01-10-2020 22:07:40.014,0.04,1.57,16.2
LINE1,01-10-2020 22:07:53.990,,1.27,
LINE1,01-10-2020 22:07:54.991,,1.62,
LINE1,01-10-2020 22:08:30.990,,1.4,
LINE1,01-10-2020 22:08:31.990,,1.62,
LINE1,01-10-2020 22:08:40.013,0.04,1.51,16.19
LINE1,01-10-2020 22:09:40.015,0.04,1.52,16.2
LINE1,01-10-2020 22:10:32.990,,1.31,
LINE1,01-10-2020 22:10:33.990,,1.59,
LINE1,01-10-2020 22:10:40.013,0.04,1.49,16.25
LINE1,01-10-2020 22:11:40.014,0.04,1.38,16.2
LINE1,01-10-2020 22:11:40.019,,1.61,
LINE1,01-10-2020 22:12:16.490,,1.4,
LINE1,01-10-2020 22:12:23.491,,1.61,
LINE1,01-10-2020 22:12:30.990,,1.39,
LINE1,01-10-2020 22:12:32.990,,1.62,
LINE1,01-10-2020 22:12:40.014,0.04,1.49,16.2
LINE1,01-10-2020 22:13:40.015,0.04,1.51,16.21
LINE1,01-10-2020 22:14:40.015,0.04,1.55,16.07
LINE1,01-10-2020 22:15:40.014,0.04,1.59,16.06
LINE1,01-10-2020 22:16:40.014,0.04,1.58,16.09
LINE1,01-10-2020 22:17:30.492,,1.34,
LINE1,01-10-2020 22:17:31.492,,1.62,
LINE1,01-10-2020 22:17:40.013,0.04,1.46,16.09
LINE1,01-10-2020 22:17:41.493,,1.68,
LINE1,01-10-2020 22:18:03.495,,1.43,
LINE1,01-10-2020 22:18:08.495,,1.65,
LINE1,01-10-2020 22:18:10.495,,1.38,
LINE1,01-10-2020 22:18:12.495,,1.58,
LINE1,01-10-2020 22:18:40.015,0.04,1.43,16.03
LINE1,01-10-2020 22:19:22.490,,1.64,
LINE1,01-10-2020 22:19:40.013,0.04,1.52,15.98
LINE1,01-10-2020 22:20:40.014,0.04,1.62,15.98
LINE1,01-10-2020 22:20:43.990,,1.31,
LINE1,01-10-2020 22:20:44.991,,1.62,
LINE1,01-10-2020 22:20:49.990,,1.4,
LINE1,01-10-2020 22:20:50.990,,1.66,
LINE1,01-10-2020 22:21:02.990,,1.43,
LINE1,01-10-2020 22:21:08.990,,1.66,
LINE1,01-10-2020 22:21:11.990,,1.37,
LINE1,01-10-2020 22:21:12.990,,1.66,
LINE1,01-10-2020 22:21:13.991,,1.46,
LINE1,01-10-2020 22:21:40.014,0.04,1.55,15.98
LINE1,01-10-2020 22:22:40.014,0.04,1.55,15.97
LINE1,01-10-2020 22:22:42.990,,1.29,
LINE1,01-10-2020 22:22:43.990,,1.56,
LINE1,01-10-2020 22:22:56.990,,1.34,
LINE1,01-10-2020 22:22:59.990,,1.58,
LINE1,01-10-2020 22:23:01.990,,1.35,
LINE1,01-10-2020 22:23:02.990,,1.67,
LINE1,01-10-2020 22:23:03.990,,1.45,
LINE1,01-10-2020 22:23:40.014,0.04,1.57,15.98
LINE1,01-10-2020 22:23:41.990,,1.32,
LINE1,01-10-2020 22:23:42.990,,1.57,
LINE1,01-10-2020 22:24:40.013,0.04,1.56,15.82
LINE1,01-10-2020 22:25:40.014,0.04,1.55,15.88
LINE1,01-10-2020 22:26:28.990,,1.3,
LINE1,01-10-2020 22:26:30.990,,1.63,
LINE1,01-10-2020 22:26:40.014,0.04,1.55,15.86
LINE1,01-10-2020 22:27:26.990,,1.29,
LINE1,01-10-2020 22:27:27.990,,1.53,
LINE1,01-10-2020 22:27:40.015,0.04,1.53,15.83
LINE1,01-10-2020 22:28:40.016,0.04,1.56,15.83
LINE1,01-10-2020 22:29:40.015,0.04,1.45,15.78
LINE1,01-10-2020 22:29:40.020,,1.68,
LINE1,01-10-2020 22:29:50.490,,1.43,
LINE1,01-10-2020 22:30:40.015,0.04,1.58,15.82
LINE1,01-10-2020 22:30:58.493,,1.38,
LINE1,01-10-2020 22:30:59.493,,1.63,
LINE1,01-10-2020 22:31:26.495,,1.32,
LINE1,01-10-2020 22:31:27.495,,1.67,
LINE1,01-10-2020 22:31:30.495,,1.34,
LINE1,01-10-2020 22:31:32.495,,1.57,
LINE1,01-10-2020 22:31:40.014,0.04,1.52,15.66
LINE1,01-10-2020 22:32:40.015,0.04,1.52,15.73
LINE1,01-10-2020 22:33:07.490,,1.73,
LINE1,01-10-2020 22:33:12.490,,1.36,
LINE1,01-10-2020 22:33:13.490,,1.71,
LINE1,01-10-2020 22:33:23.490,,1.45,
LINE1,01-10-2020 22:33:24.490,,1.68,
LINE1,01-10-2020 22:33:35.490,,1.44,
LINE1,01-10-2020 22:33:40.013,0.04,1.56,15.66
LINE1,01-10-2020 22:33:54.490,,1.33,
LINE1,01-10-2020 22:33:55.490,,1.57,
LINE1,01-10-2020 22:34:40.015,0.04,1.61,15.66
LINE1,01-10-2020 22:34:40.490,,1.41,
LINE1,01-10-2020 22:34:42.490,,1.67,
LINE1,01-10-2020 22:34:49.490,,1.41,
LINE1,01-10-2020 22:34:51.490,,1.67,
LINE1,01-10-2020 22:34:52.490,,1.43,
LINE1,01-10-2020 22:35:13.490,,1.69,
LINE1,01-10-2020 22:35:16.490,,1.48,
LINE1,01-10-2020 22:35:40.014,0.04,1.54,15.61
LINE1,01-10-2020 22:36:40.015,0.04,1.42,15.7
LINE1,01-10-2020 22:36:40.020,,1.63,
LINE1,01-10-2020 22:36:50.990,,1.39,
LINE1,01-10-2020 22:36:52.990,,1.63,
LINE1,01-10-2020 22:37:05.990,,1.41,
LINE1,01-10-2020 22:37:10.990,,1.63,
LINE1,01-10-2020 22:37:18.990,,1.41,
LINE1,01-10-2020 22:37:28.992,,1.62,
LINE1,01-10-2020 22:37:40.014,0.04,1.32,15.61
LINE1,01-10-2020 22:37:40.019,,1.6,
LINE1,01-10-2020 22:37:40.024,,1.35,
LINE1,01-10-2020 22:37:40.993,,1.69,
LINE1,01-10-2020 22:37:52.995,,1.48,
LINE1,01-10-2020 22:38:40.014,0.04,1.64,15.62
LINE1,01-10-2020 22:38:58.990,,1.34,
LINE1,01-10-2020 22:38:59.990,,1.62,
LINE1,01-10-2020 22:39:12.990,,1.4,
LINE1,01-10-2020 22:39:19.990,,1.62,
LINE1,01-10-2020 22:39:34.991,,1.27,
LINE1,01-10-2020 22:39:36.990,,1.76,
LINE1,01-10-2020 22:39:40.014,0.04,1.53,15.45
LINE1,01-10-2020 22:40:40.014,0.04,1.51,15.55
LINE1,01-10-2020 22:41:40.014,0.04,1.65,15.56
LINE1,01-10-2020 22:41:47.991,,,15.36
LINE1,01-10-2020 22:41:55.490,,1.33,
LINE1,01-10-2020 22:41:56.490,,1.67,
LINE1,01-10-2020 22:41:59.990,,1.37,
LINE1,01-10-2020 22:42:00.490,,1.6,
LINE1,01-10-2020 22:42:01.991,,,15.13
LINE1,01-10-2020 22:42:19.990,,1.38,
LINE1,01-10-2020 22:42:20.990,,1.59,
LINE1,01-10-2020 22:42:26.991,,,14.92
LINE1,01-10-2020 22:42:40.014,0.04,1.49,14.9
LINE1,01-10-2020 22:42:55.991,,,14.69
LINE1,01-10-2020 22:43:40.014,0.04,1.59,14.7
LINE1,01-10-2020 22:43:53.990,,1.38,
LINE1,01-10-2020 22:43:54.991,,1.63,
LINE1,01-10-2020 22:44:27.995,,,14.91
LINE1,01-10-2020 22:44:28.994,,1.43,
LINE1,01-10-2020 22:44:29.995,,1.64,
LINE1,01-10-2020 22:44:35.996,,,15.12
LINE1,01-10-2020 22:44:40.015,0.04,1.61,15.34
LINE1,01-10-2020 22:44:41.996,,,15.54
LINE1,01-10-2020 22:44:46.496,,,15.77
LINE1,01-10-2020 22:44:49.995,,1.35,
LINE1,01-10-2020 22:44:50.995,,1.71,
LINE1,01-10-2020 22:44:52.496,,,16.02
LINE1,01-10-2020 22:44:52.995,,1.5,
LINE1,01-10-2020 22:44:56.996,,,16.23
LINE1,01-10-2020 22:45:01.996,,,16.45
LINE1,01-10-2020 22:45:09.497,,,16.69
LINE1,01-10-2020 22:45:11.495,,1.3,
LINE1,01-10-2020 22:45:12.495,,1.68,
LINE1,01-10-2020 22:45:16.495,,1.48,
LINE1,01-10-2020 22:45:22.490,,1.71,
LINE1,01-10-2020 22:45:22.496,,,16.91
LINE1,01-10-2020 22:45:25.490,,1.48,
LINE1,01-10-2020 22:45:40.014,0.05,1.55,16.97
LINE1,01-10-2020 22:45:54.490,,1.34,
LINE1,01-10-2020 22:45:55.490,,1.58,
LINE1,01-10-2020 22:45:58.490,,1.38,
LINE1,01-10-2020 22:46:00.490,,1.7,
LINE1,01-10-2020 22:46:02.490,,1.49,
LINE1,01-10-2020 22:46:40.014,0.05,1.56,17.08
LINE1,01-10-2020 22:47:27.490,,1.34,
LINE1,01-10-2020 22:47:28.490,,1.55,
LINE1,01-10-2020 22:47:40.013,0.05,1.62,16.96
LINE1,01-10-2020 22:47:42.990,,1.38,
LINE1,01-10-2020 22:47:43.990,,1.69,
LINE1,01-10-2020 22:48:00.490,,1.47,
LINE1,01-10-2020 22:48:40.015,0.05,1.59,16.96
LINE1,01-10-2020 22:48:44.490,,1.33,
LINE1,01-10-2020 22:48:45.990,,1.63,
LINE1,01-10-2020 22:48:54.490,,1.33,
LINE1,01-10-2020 22:48:55.490,,1.62,
LINE1,01-10-2020 22:49:02.490,,1.27,
LINE1,01-10-2020 22:49:03.490,,1.71,
LINE1,01-10-2020 22:49:11.490,,1.43,
LINE1,01-10-2020 22:49:13.490,,1.66,
LINE1,01-10-2020 22:49:14.490,,1.45,
LINE1,01-10-2020 22:49:40.013,0.05,1.59,16.96
LINE1,01-10-2020 22:50:40.014,0.05,1.58,17.07
LINE1,01-10-2020 22:50:47.492,,1.36,
LINE1,01-10-2020 22:50:48.492,,1.68,
LINE1,01-10-2020 22:50:53.492,,1.47,
LINE1,01-10-2020 22:51:40.014,0.05,1.6,17.1
LINE1,01-10-2020 22:52:40.015,0.05,1.51,17.13
LINE1,01-10-2020 22:53:40.015,0.05,1.69,17.29
LINE1,01-10-2020 22:53:46.990,,1.43,
LINE1,01-10-2020 22:53:53.990,,1.63,
LINE1,01-10-2020 22:54:03.990,,1.38,
LINE1,01-10-2020 22:54:05.990,,1.62,
LINE1,01-10-2020 22:54:26.990,,1.42,
LINE1,01-10-2020 22:54:40.013,0.05,1.59,17.19
LINE1,01-10-2020 22:55:40.015,0.05,1.56,17.29
LINE1,01-10-2020 22:56:25.990,,1.33,
LINE1,01-10-2020 22:56:27.990,,1.54,
LINE1,01-10-2020 22:56:40.013,0.05,1.54,17.28
LINE1,01-10-2020 22:56:40.018,,1.33,
LINE1,01-10-2020 22:56:40.990,,1.65,
LINE1,01-10-2020 22:56:41.990,,1.37,
LINE1,01-10-2020 22:56:42.990,,1.71,
LINE1,01-10-2020 22:56:55.990,,1.48,
LINE1,01-10-2020 22:57:40.014,0.05,1.54,17.34
LINE1,01-10-2020 22:58:40.013,0.05,1.49,17.4
LINE1,01-10-2020 22:59:40.015,0.05,1.53,17.5
LINE1,01-10-2020 23:00:40.014,0.05,1.53,17.51
LINE1,01-10-2020 23:01:40.014,0.05,1.59,17.51
LINE1,01-10-2020 23:02:40.014,0.05,1.61,17.51
LINE1,01-10-2020 23:03:40.013,0.05,1.57,17.51
LINE1,01-10-2020 23:03:42.490,,1.29,
LINE1,01-10-2020 23:03:43.490,,1.66,
LINE1,01-10-2020 23:04:17.493,,1.45,
LINE1,01-10-2020 23:04:32.495,,1.67,
LINE1,01-10-2020 23:04:40.015,0.05,1.46,17.56
LINE1,01-10-2020 23:04:40.020,,1.76,
LINE1,01-10-2020 23:04:40.495,,1.56,
LINE1,01-10-2020 23:05:40.013,0.05,1.53,17.57
LINE1,01-10-2020 23:06:31.981,,1.32,
LINE1,01-10-2020 23:06:34.981,,1.59,
LINE1,01-10-2020 23:06:40.014,0.05,1.6,17.53
LINE1,01-10-2020 23:06:59.482,,,17.73
LINE1,01-10-2020 23:07:40.015,0.05,1.51,17.72
LINE1,01-10-2020 23:07:46.981,,1.74,
LINE1,01-10-2020 23:07:48.981,,1.5,
LINE1,01-10-2020 23:08:40.015,0.05,1.52,17.73
LINE1,01-10-2020 23:09:40.015,0.05,1.56,17.73
LINE1,01-10-2020 23:10:40.013,0.05,1.6,17.78
LINE1,01-10-2020 23:11:40.015,0.05,1.55,17.77
LINE1,01-10-2020 23:12:40.013,0.05,1.65,17.77
LINE1,01-10-2020 23:12:40.981,,1.39,
LINE1,01-10-2020 23:12:42.981,,1.64,
LINE1,01-10-2020 23:12:46.981,,1.34,
LINE1,01-10-2020 23:12:47.481,,1.69,
LINE1,01-10-2020 23:12:58.481,,1.4,
LINE1,01-10-2020 23:13:00.481,,1.67,
LINE1,01-10-2020 23:13:16.481,,1.41,
LINE1,01-10-2020 23:13:18.481,,1.69,
LINE1,01-10-2020 23:13:40.015,0.05,1.58,17.84
LINE1,01-10-2020 23:14:09.481,,1.32,
LINE1,01-10-2020 23:14:11.481,,1.66,
LINE1,01-10-2020 23:14:19.481,,1.39,
LINE1,01-10-2020 23:14:21.481,,1.61,
LINE1,01-10-2020 23:14:40.014,0.05,1.57,17.94
